subplot,tag,species,dbh_cm,dbh.class,health_s,canopy,bands_in,date,DOY,week,notes,lai_dist
C04E,1467,FAGR,14.1,13-18,L,UN,-0.02,5/31/2019,151,5,,no
C04E,1467,FAGR,14.1,13-18,L,UN,-0.02,6/4/2019,155,6,,yes
C04E,1467,FAGR,14.1,13-18,L,UN,0,6/10/2019,161,7,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.01,6/17/2019,168,8,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.05,6/25/2019,176,9,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.09,7/2/2019,183,10,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.11,7/9/2019,190,11,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.15,7/16/2019,197,12,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.17,7/23/2019,204,13,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.19,7/30/2019,211,14,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.19,8/7/2019,219,15,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.2,8/13/2019,225,16,,
C04E,1467,FAGR,14.1,13-18,L,UN,0.21,11/11/2019,315,17,,
C04E,1471,PIST,16.3,13-18,L,OS,0.02,11/2/2018,306,1,,
C04E,1471,PIST,16.3,13-18,L,OS,0.02,4/9/2019,99,2,,no
C04E,1471,PIST,16.3,13-18,L,OS,0.02,5/16/2019,136,3,,no
C04E,1471,PIST,16.3,13-18,L,OS,0.02,5/22/2019,142,4,,no
C04E,1471,PIST,16.3,13-18,L,OS,0.02,5/31/2019,151,5,,no
C04E,1471,PIST,16.3,13-18,L,OS,0.02,6/4/2019,155,6,,yes
C04E,1471,PIST,16.3,13-18,L,OS,0.03,6/10/2019,161,7,,
C04E,1471,PIST,16.3,13-18,L,OS,0.03,6/17/2019,168,8,,
C04E,1471,PIST,16.3,13-18,L,OS,0.04,6/25/2019,176,9,,
C04E,1471,PIST,16.3,13-18,L,OS,0.05,7/2/2019,183,10,,
C04E,1471,PIST,16.3,13-18,L,OS,0.05,7/9/2019,190,11,,
C04E,1471,PIST,16.3,13-18,L,OS,0.06,7/16/2019,197,12,typo,
C04E,1471,PIST,16.3,13-18,L,OS,0.06,7/23/2019,204,13,,
C04E,1471,PIST,16.3,13-18,L,OS,0.07,7/30/2019,211,14,,
C04E,1471,PIST,16.3,13-18,L,OS,0.07,8/7/2019,219,15,,
C04E,1471,PIST,16.3,13-18,L,OS,0.07,8/13/2019,225,16,,
C04E,1471,PIST,16.3,13-18,L,OS,0.1,11/11/2019,315,17,,
C04E,1474,QURU,30.3,28-33,L,OD,0.07,11/2/2018,306,1,,
C04E,1474,QURU,30.3,28-33,L,OD,0.05,4/9/2019,99,2,,no
C04E,1474,QURU,30.3,28-33,L,OD,0.08,5/16/2019,136,3,,no
C04E,1474,QURU,30.3,28-33,L,OD,0.1,5/22/2019,142,4,,no
C04E,1474,QURU,30.3,28-33,L,OD,0.1,5/31/2019,151,5,,no
C04E,1474,QURU,30.3,28-33,L,OD,0.09,6/4/2019,155,6,,yes
C04E,1474,QURU,30.3,28-33,L,OD,0.08,6/10/2019,161,7,,
C04E,1474,QURU,30.3,28-33,L,OD,0.08,6/17/2019,168,8,,
C04E,1474,QURU,30.3,28-33,L,OD,0.07,6/25/2019,176,9,,
C04E,1474,QURU,30.3,28-33,L,OD,0.07,7/2/2019,183,10,,
C04E,1474,QURU,30.3,28-33,L,OD,0.07,7/9/2019,190,11,,
C04E,1474,QURU,30.3,28-33,L,OD,0.06,7/16/2019,197,12,,
C04E,1474,QURU,30.3,28-33,L,OD,0.06,7/23/2019,204,13,,
C04E,1474,QURU,30.3,28-33,L,OD,0.06,7/30/2019,211,14,,
C04E,1474,QURU,30.3,28-33,L,OD,0.07,8/7/2019,219,15,,
C04E,1474,QURU,30.3,28-33,L,OD,0.07,8/13/2019,225,16,,
C04E,1474,QURU,30.3,28-33,L,OD,0.08,11/11/2019,315,17,,
C04E,1479,ACRU,13.9,13-18,L,OD,0,11/2/2018,306,1,,
C04E,1479,ACRU,13.9,13-18,L,OD,-0.02,4/9/2019,99,2,,no
C04E,1479,ACRU,13.9,13-18,L,OD,-0.01,5/16/2019,136,3,,no
C04E,1479,ACRU,13.9,13-18,L,OD,-0.01,5/22/2019,142,4,,no
C04E,1479,ACRU,13.9,13-18,L,OD,-0.01,5/31/2019,151,5,,no
C04E,1479,ACRU,13.9,13-18,L,OD,-0.01,6/4/2019,155,6,,yes
C04E,1479,ACRU,13.9,13-18,L,OD,0,6/10/2019,161,7,,
C04E,1479,ACRU,13.9,13-18,L,OD,0,6/17/2019,168,8,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.02,6/25/2019,176,9,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.04,7/2/2019,183,10,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.05,7/9/2019,190,11,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.06,7/16/2019,197,12,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.06,7/23/2019,204,13,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.06,7/30/2019,211,14,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.06,8/7/2019,219,15,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.06,8/13/2019,225,16,,
C04E,1479,ACRU,13.9,13-18,L,OD,0.07,11/11/2019,315,17,,
C04E,1481,ACRU,12.6,44421,L,OD,0,11/2/2018,306,1,,
C04E,1481,ACRU,12.6,44421,L,OD,0,4/9/2019,99,2,,no
C04E,1481,ACRU,12.6,44421,L,OD,0,5/16/2019,136,3,,no
C04E,1481,ACRU,12.6,44421,L,OD,0,5/22/2019,142,4,,no
C04E,1481,ACRU,12.6,44421,L,OD,0,5/31/2019,151,5,,no
C04E,1481,ACRU,12.6,44421,L,OD,0,6/4/2019,155,6,,yes
C04E,1481,ACRU,12.6,44421,L,OD,0,6/10/2019,161,7,,
C04E,1481,ACRU,12.6,44421,L,OD,0.01,6/17/2019,168,8,,
C04E,1481,ACRU,12.6,44421,L,OD,0.03,6/25/2019,176,9,,
C04E,1481,ACRU,12.6,44421,L,OD,0.06,7/2/2019,183,10,,
C04E,1481,ACRU,12.6,44421,L,OD,0.07,7/9/2019,190,11,,
C04E,1481,ACRU,12.6,44421,L,OD,0.09,7/16/2019,197,12,,
C04E,1481,ACRU,12.6,44421,L,OD,0.11,7/23/2019,204,13,,
C04E,1481,ACRU,12.6,44421,L,OD,0.12,7/30/2019,211,14,,
C04E,1481,ACRU,12.6,44421,L,OD,0.13,8/7/2019,219,15,,
C04E,1481,ACRU,12.6,44421,L,OD,0.14,8/13/2019,225,16,,
C04E,1481,ACRU,12.6,44421,L,OD,0.16,11/11/2019,315,17,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.01,11/2/2018,306,1,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.03,4/9/2019,99,2,,no
C04E,1485,ACRU,19.1,18-23,L,OD,0.03,5/16/2019,136,3,,no
C04E,1485,ACRU,19.1,18-23,L,OD,0.03,5/22/2019,142,4,,no
C04E,1485,ACRU,19.1,18-23,L,OD,0.03,5/31/2019,151,5,,no
C04E,1485,ACRU,19.1,18-23,L,OD,0.03,6/4/2019,155,6,,yes
C04E,1485,ACRU,19.1,18-23,L,OD,0.03,6/10/2019,161,7,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.04,6/17/2019,168,8,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.07,6/25/2019,176,9,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.11,7/2/2019,183,10,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.12,7/9/2019,190,11,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.16,7/16/2019,197,12,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.17,7/23/2019,204,13,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.18,7/30/2019,211,14,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.18,8/7/2019,219,15,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.18,8/13/2019,225,16,,
C04E,1485,ACRU,19.1,18-23,L,OD,0.21,11/11/2019,315,17,,
C04E,1486,ACRU,12.6,44421,L,OS,0,11/2/2018,306,1,,
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,4/9/2019,99,2,,no
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,5/16/2019,136,3,,no
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,5/22/2019,142,4,,no
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,5/31/2019,151,5,,no
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,6/4/2019,155,6,,yes
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,6/10/2019,161,7,,
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,6/17/2019,168,8,,
C04E,1486,ACRU,12.6,44421,L,OS,-0.01,6/25/2019,176,9,,
C04E,1486,ACRU,12.6,44421,L,OS,0,7/2/2019,183,10,,
C04E,1486,ACRU,12.6,44421,L,OS,0,7/9/2019,190,11,,
C04E,1486,ACRU,12.6,44421,L,OS,0.01,7/16/2019,197,12,,
C04E,1486,ACRU,12.6,44421,L,OS,0.01,7/23/2019,204,13,,
C04E,1486,ACRU,12.6,44421,L,OS,0.01,7/30/2019,211,14,,
C04E,1486,ACRU,12.6,44421,L,OS,0.01,8/7/2019,219,15,,
C04E,1486,ACRU,12.6,44421,L,OS,0.01,8/13/2019,225,16,,
C04E,1486,ACRU,12.6,44421,L,OS,0.03,11/11/2019,315,17,,
C04E,1489,QURU,19.4,18-23,L,OD,0,11/2/2018,306,1,,
C04E,1489,QURU,19.4,18-23,L,OD,0.01,4/9/2019,99,2,,no
C04E,1489,QURU,19.4,18-23,L,OD,0,5/16/2019,136,3,,no
C04E,1489,QURU,19.4,18-23,L,OD,0.02,5/22/2019,142,4,,no
C04E,1489,QURU,19.4,18-23,L,OD,0.03,5/31/2019,151,5,,no
C04E,1489,QURU,19.4,18-23,L,OD,0.04,6/4/2019,155,6,,yes
C04E,1489,QURU,19.4,18-23,L,OD,0.05,6/10/2019,161,7,,
C04E,1489,QURU,19.4,18-23,L,OD,0.06,6/17/2019,168,8,,
C04E,1489,QURU,19.4,18-23,L,OD,0.07,6/25/2019,176,9,,
C04E,1489,QURU,19.4,18-23,L,OD,0.08,7/2/2019,183,10,,
C04E,1489,QURU,19.4,18-23,L,OD,0.08,7/9/2019,190,11,,
C04E,1489,QURU,19.4,18-23,L,OD,0.1,7/16/2019,197,12,,
C04E,1489,QURU,19.4,18-23,L,OD,0.11,7/23/2019,204,13,,
C04E,1489,QURU,19.4,18-23,L,OD,0.11,7/30/2019,211,14,,
C04E,1489,QURU,19.4,18-23,L,OD,0.11,8/7/2019,219,15,,
C04E,1489,QURU,19.4,18-23,L,OD,0.12,8/13/2019,225,16,,
C04E,1489,QURU,19.4,18-23,L,OD,0.14,11/11/2019,315,17,,
C04E,1493,ACRU,8.1,44421,L,OS,0.04,11/2/2018,306,1,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,4/9/2019,99,2,,no
C04E,1493,ACRU,8.1,44421,L,OS,0.05,5/16/2019,136,3,,no
C04E,1493,ACRU,8.1,44421,L,OS,0.05,5/22/2019,142,4,,no
C04E,1493,ACRU,8.1,44421,L,OS,0.05,5/31/2019,151,5,,no
C04E,1493,ACRU,8.1,44421,L,OS,0.05,6/4/2019,155,6,,yes
C04E,1493,ACRU,8.1,44421,L,OS,0.05,6/10/2019,161,7,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,6/17/2019,168,8,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,6/25/2019,176,9,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,7/2/2019,183,10,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,7/9/2019,190,11,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,7/16/2019,197,12,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,7/23/2019,204,13,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,7/30/2019,211,14,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,8/7/2019,219,15,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,8/13/2019,225,16,,
C04E,1493,ACRU,8.1,44421,L,OS,0.05,11/11/2019,315,17,,
C04E,1494,ACRU,10.2,44421,L,OS,0,11/2/2018,306,1,,
C04E,1494,ACRU,10.2,44421,L,OS,0,4/9/2019,99,2,,no
C04E,1494,ACRU,10.2,44421,L,OS,0,5/16/2019,136,3,,no
C04E,1494,ACRU,10.2,44421,L,OS,0,5/22/2019,142,4,,no
C04E,1494,ACRU,10.2,44421,L,OS,0,5/31/2019,151,5,,no
C04E,1494,ACRU,10.2,44421,L,OS,0,6/4/2019,155,6,,yes
C04E,1494,ACRU,10.2,44421,L,OS,0,6/10/2019,161,7,,
C04E,1494,ACRU,10.2,44421,L,OS,0,6/17/2019,168,8,,
C04E,1494,ACRU,10.2,44421,L,OS,0,6/25/2019,176,9,,
C04E,1494,ACRU,10.2,44421,L,OS,0,7/2/2019,183,10,,
C04E,1494,ACRU,10.2,44421,L,OS,0,7/9/2019,190,11,,
C04E,1494,ACRU,10.2,44421,L,OS,0.01,7/16/2019,197,12,,
C04E,1494,ACRU,10.2,44421,L,OS,0.01,7/23/2019,204,13,,
C04E,1494,ACRU,10.2,44421,L,OS,0.02,7/30/2019,211,14,,
C04E,1494,ACRU,10.2,44421,L,OS,0.02,8/7/2019,219,15,,
C04E,1494,ACRU,10.2,44421,L,OS,0.02,8/13/2019,225,16,,
C04E,1494,ACRU,10.2,44421,L,OS,0.03,11/11/2019,315,17,,
C04E,1503,FAGR,14.6,13-18,L,OS,0,11/2/2018,306,1,,
C04E,1503,FAGR,14.6,13-18,L,OS,-0.02,4/9/2019,99,2,,no
C04E,1503,FAGR,14.6,13-18,L,OS,-0.02,5/16/2019,136,3,,no
C04E,1503,FAGR,14.6,13-18,L,OS,-0.02,5/22/2019,142,4,,no
C04E,1503,FAGR,14.6,13-18,L,OS,-0.02,5/31/2019,151,5,,no
C04E,1503,FAGR,14.6,13-18,L,OS,-0.02,6/4/2019,155,6,,yes
C04E,1503,FAGR,14.6,13-18,L,OS,-0.02,6/10/2019,161,7,,
C04E,1503,FAGR,14.6,13-18,L,OS,-0.02,6/17/2019,168,8,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.01,6/25/2019,176,9,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.04,7/2/2019,183,10,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.07,7/9/2019,190,11,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.1,7/16/2019,197,12,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.12,7/23/2019,204,13,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.14,7/30/2019,211,14,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.14,8/7/2019,219,15,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.14,8/13/2019,225,16,,
C04E,1503,FAGR,14.6,13-18,L,OS,0.15,11/11/2019,315,17,,
C04E,1511,QURU,31.3,28-33,L,OD,0.02,11/2/2018,306,1,,
C04E,1511,QURU,31.3,28-33,L,OD,0,4/9/2019,99,2,,no
C04E,1511,QURU,31.3,28-33,L,OD,0.04,5/16/2019,136,3,,no
C04E,1511,QURU,31.3,28-33,L,OD,0.06,5/22/2019,142,4,,no
C04E,1511,QURU,31.3,28-33,L,OD,0.06,5/31/2019,151,5,,no
C04E,1511,QURU,31.3,28-33,L,OD,0.06,6/4/2019,155,6,,yes
C04E,1511,QURU,31.3,28-33,L,OD,0.05,6/10/2019,161,7,,
C04E,1511,QURU,31.3,28-33,L,OD,0.05,6/17/2019,168,8,startng to leaf out ,
C04E,1511,QURU,31.3,28-33,L,OD,0.05,6/25/2019,176,9,,
C04E,1511,QURU,31.3,28-33,L,OD,0.05,7/2/2019,183,10,,
C04E,1511,QURU,31.3,28-33,L,OD,0.05,7/9/2019,190,11,,
C04E,1511,QURU,31.3,28-33,L,OD,0.05,7/16/2019,197,12,,
C04E,1511,QURU,31.3,28-33,L,OD,0.04,7/23/2019,204,13,,
C04E,1511,QURU,31.3,28-33,L,OD,0.04,7/30/2019,211,14,,
C04E,1511,QURU,31.3,28-33,L,OD,0.03,8/7/2019,219,15,,
C04E,1511,QURU,31.3,28-33,L,OD,0.03,8/13/2019,225,16,,
C04E,1511,QURU,31.3,28-33,L,OD,0.03,11/11/2019,315,17,,
C04E,1516,QURU,28.7,28-33,L,OD,0,11/2/2018,306,1,,
C04E,1516,QURU,28.7,28-33,L,OD,-0.01,4/9/2019,99,2,,no
C04E,1516,QURU,28.7,28-33,L,OD,0.03,5/16/2019,136,3,,no
C04E,1516,QURU,28.7,28-33,L,OD,0.06,5/22/2019,142,4,,no
C04E,1516,QURU,28.7,28-33,L,OD,0.06,5/31/2019,151,5,,no
C04E,1516,QURU,28.7,28-33,L,OD,0.05,6/4/2019,155,6,,yes
C04E,1516,QURU,28.7,28-33,L,OD,0.04,6/10/2019,161,7,,
C04E,1516,QURU,28.7,28-33,L,OD,0.04,6/17/2019,168,8,,
C04E,1516,QURU,28.7,28-33,L,OD,0.04,6/25/2019,176,9,,
C04E,1516,QURU,28.7,28-33,L,OD,0.03,7/2/2019,183,10,,
C04E,1516,QURU,28.7,28-33,L,OD,0.04,7/9/2019,190,11,,
C04E,1516,QURU,28.7,28-33,L,OD,0.03,7/16/2019,197,12,,
C04E,1516,QURU,28.7,28-33,L,OD,0.03,7/23/2019,204,13,,
C04E,1516,QURU,28.7,28-33,L,OD,0.03,7/30/2019,211,14,,
C04E,1516,QURU,28.7,28-33,L,OD,0.03,8/7/2019,219,15,,
C04E,1516,QURU,28.7,28-33,L,OD,0.03,8/13/2019,225,16,,
C04E,1516,QURU,28.7,28-33,L,OD,0.03,11/11/2019,315,17,,
C04E,1519,ACRU,8.2,44421,L,OS,0,11/2/2018,306,1,,
C04E,1519,ACRU,8.2,44421,L,OS,0,4/9/2019,99,2,,no
C04E,1519,ACRU,8.2,44421,L,OS,0,5/16/2019,136,3,,no
C04E,1519,ACRU,8.2,44421,L,OS,0,5/22/2019,142,4,,no
C04E,1519,ACRU,8.2,44421,L,OS,-0.01,5/31/2019,151,5,,no
C04E,1519,ACRU,8.2,44421,L,OS,0,6/4/2019,155,6,,yes
C04E,1519,ACRU,8.2,44421,L,OS,0,6/10/2019,161,7,,
C04E,1519,ACRU,8.2,44421,L,OS,0.01,6/17/2019,168,8,,
C04E,1519,ACRU,8.2,44421,L,OS,0.04,6/25/2019,176,9,,
C04E,1519,ACRU,8.2,44421,L,OS,0.08,7/2/2019,183,10,,
C04E,1519,ACRU,8.2,44421,L,OS,0.11,7/9/2019,190,11,,
C04E,1519,ACRU,8.2,44421,L,OS,0.15,7/16/2019,197,12,,
C04E,1519,ACRU,8.2,44421,L,OS,0.17,7/23/2019,204,13,,
C04E,1519,ACRU,8.2,44421,L,OS,0.2,7/30/2019,211,14,,
C04E,1519,ACRU,8.2,44421,L,OS,0.21,8/7/2019,219,15,,
C04E,1519,ACRU,8.2,44421,L,OS,0.21,8/13/2019,225,16,,
C04E,1519,ACRU,8.2,44421,L,OS,0.23,11/11/2019,315,17,,
C04E,1526,QURU,18.9,18-23,L,OD,0,11/2/2018,306,1,,
C04E,1526,QURU,18.9,18-23,L,OD,0.01,4/9/2019,99,2,,no
C04E,1526,QURU,18.9,18-23,L,OD,0.01,5/16/2019,136,3,,no
C04E,1526,QURU,18.9,18-23,L,OD,0.01,5/22/2019,142,4,,no
C04E,1526,QURU,18.9,18-23,L,OD,0.02,5/31/2019,151,5,,no
C04E,1526,QURU,18.9,18-23,L,OD,0.02,6/4/2019,155,6,,yes
C04E,1526,QURU,18.9,18-23,L,OD,0.03,6/10/2019,161,7,,
C04E,1526,QURU,18.9,18-23,L,OD,0.04,6/17/2019,168,8,,
C04E,1526,QURU,18.9,18-23,L,OD,0.05,6/25/2019,176,9,,
C04E,1526,QURU,18.9,18-23,L,OD,0.05,7/2/2019,183,10,,
C04E,1526,QURU,18.9,18-23,L,OD,0.05,7/9/2019,190,11,,
C04E,1526,QURU,18.9,18-23,L,OD,0.07,7/16/2019,197,12,,
C04E,1526,QURU,18.9,18-23,L,OD,0.08,7/23/2019,204,13,,
C04E,1526,QURU,18.9,18-23,L,OD,0.09,7/30/2019,211,14,,
C04E,1526,QURU,18.9,18-23,L,OD,0.09,8/7/2019,219,15,,
C04E,1526,QURU,18.9,18-23,L,OD,0.09,8/13/2019,225,16,,
C04E,1526,QURU,18.9,18-23,L,OD,0.11,11/11/2019,315,17,,
C04E,1531,QURU,26.7,23-28,L,OD,0.03,11/2/2018,306,1,,
C04E,1531,QURU,26.7,23-28,L,OD,0.03,4/9/2019,99,2,,no
C04E,1531,QURU,26.7,23-28,L,OD,0.05,5/16/2019,136,3,,no
C04E,1531,QURU,26.7,23-28,L,OD,0.08,5/22/2019,142,4,,no
C04E,1531,QURU,26.7,23-28,L,OD,0.09,5/31/2019,151,5,,no
C04E,1531,QURU,26.7,23-28,L,OD,0.09,6/4/2019,155,6,,yes
C04E,1531,QURU,26.7,23-28,L,OD,0.09,6/10/2019,161,7,,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,6/17/2019,168,8,,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,6/25/2019,176,9,,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,7/2/2019,183,10,,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,7/9/2019,190,11,has leaves ,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,7/16/2019,197,12,,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,7/23/2019,204,13,,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,7/30/2019,211,14,,
C04E,1531,QURU,26.7,23-28,L,OD,0.08,8/7/2019,219,15,,
C04E,1531,QURU,26.7,23-28,L,OD,0.18,8/13/2019,225,16,,
C04E,1531,QURU,26.7,23-28,L,OD,0.09,11/11/2019,315,17,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.01,11/2/2018,306,1,,
C04E,1536,ACRU,14.3,13-18,L,OS,0,4/9/2019,99,2,,no
C04E,1536,ACRU,14.3,13-18,L,OS,0,5/16/2019,136,3,,no
C04E,1536,ACRU,14.3,13-18,L,OS,0,5/22/2019,142,4,,no
C04E,1536,ACRU,14.3,13-18,L,OS,0,5/31/2019,151,5,,no
C04E,1536,ACRU,14.3,13-18,L,OS,0,6/4/2019,155,6,,yes
C04E,1536,ACRU,14.3,13-18,L,OS,0.01,6/10/2019,161,7,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.01,6/17/2019,168,8,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.05,6/25/2019,176,9,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.09,7/2/2019,183,10,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.11,7/9/2019,190,11,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.15,7/16/2019,197,12,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.17,7/23/2019,204,13,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.19,7/30/2019,211,14,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.19,8/7/2019,219,15,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.19,8/13/2019,225,16,,
C04E,1536,ACRU,14.3,13-18,L,OS,0.23,11/11/2019,315,17,,
C04E,1537,QURU,27.6,23-28,L,OD,0,11/2/2018,306,1,,
C04E,1537,QURU,27.6,23-28,L,OD,0,4/9/2019,99,2,,no
C04E,1537,QURU,27.6,23-28,L,OD,0.05,5/16/2019,136,3,,no
C04E,1537,QURU,27.6,23-28,L,OD,0.09,5/22/2019,142,4,,no
C04E,1537,QURU,27.6,23-28,L,OD,0.1,5/31/2019,151,5,,no
C04E,1537,QURU,27.6,23-28,L,OD,0.1,6/4/2019,155,6,,yes
C04E,1537,QURU,27.6,23-28,L,OD,0.12,6/10/2019,161,7,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,6/17/2019,168,8,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,6/25/2019,176,9,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,7/2/2019,183,10,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,7/9/2019,190,11,has leaves,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,7/16/2019,197,12,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,7/23/2019,204,13,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,7/30/2019,211,14,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,8/7/2019,219,15,,
C04E,1537,QURU,27.6,23-28,L,OD,0.13,8/13/2019,225,16,,
C04E,1537,QURU,27.6,23-28,L,OD,0.15,11/11/2019,315,17,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.02,11/2/2018,306,1,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.03,4/9/2019,99,2,,no
C04E,1542,ACRU,20.6,18-23,L,OD,0.03,5/16/2019,136,3,,no
C04E,1542,ACRU,20.6,18-23,L,OD,0.03,5/22/2019,142,4,,no
C04E,1542,ACRU,20.6,18-23,L,OD,0.03,5/31/2019,151,5,,no
C04E,1542,ACRU,20.6,18-23,L,OD,0.03,6/4/2019,155,6,,yes
C04E,1542,ACRU,20.6,18-23,L,OD,0.05,6/10/2019,161,7,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.08,6/17/2019,168,8,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.14,6/25/2019,176,9,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.18,7/2/2019,183,10,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.21,7/9/2019,190,11,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.25,7/16/2019,197,12,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.27,7/23/2019,204,13,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.28,7/30/2019,211,14,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.29,8/7/2019,219,15,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.29,8/13/2019,225,16,,
C04E,1542,ACRU,20.6,18-23,L,OD,0.34,11/11/2019,315,17,,
C04W,1362,ACRU,9.7,44421,L,OS,0.04,11/2/2018,306,1,,
C04W,1362,ACRU,9.7,44421,L,OS,0.03,4/9/2019,99,2,,no
C04W,1362,ACRU,9.7,44421,L,OS,0.03,5/16/2019,136,3,,no
C04W,1362,ACRU,9.7,44421,L,OS,0.03,5/22/2019,142,4,,no
C04W,1362,ACRU,9.7,44421,L,OS,0.03,5/31/2019,151,5,,no
C04W,1362,ACRU,9.7,44421,L,OS,0.03,6/4/2019,155,6,,yes
C04W,1362,ACRU,9.7,44421,L,OS,0.03,6/10/2019,161,7,,
C04W,1362,ACRU,9.7,44421,L,OS,0.03,6/17/2019,168,8,,
C04W,1362,ACRU,9.7,44421,L,OS,0.03,6/25/2019,176,9,,
C04W,1362,ACRU,9.7,44421,L,OS,0.04,7/2/2019,183,10,,
C04W,1362,ACRU,9.7,44421,L,OS,0.04,7/9/2019,190,11,,
C04W,1362,ACRU,9.7,44421,L,OS,0.06,7/16/2019,197,12,,
C04W,1362,ACRU,9.7,44421,L,OS,0.06,7/23/2019,204,13,,
C04W,1362,ACRU,9.7,44421,L,OS,0.06,7/30/2019,211,14,,
C04W,1362,ACRU,9.7,44421,L,OS,0.06,8/7/2019,219,15,,
C04W,1362,ACRU,9.7,44421,L,OS,0.07,8/13/2019,225,16,,
C04W,1362,ACRU,9.7,44421,L,OS,0.08,11/11/2019,315,17,,
